word_segment,instances,prominence
འི་,198,6.313775510204081
ར་,106,3.3801020408163267
དང་,63,2.0089285714285716
ས་,62,1.9770408163265307
གི་,54,1.7219387755102038
དང༌,53,1.6900510204081634
རྒྱུད་,45,1.4349489795918369
དུ་,45,1.4349489795918369
ཀྱི་,44,1.403061224489796
རླུང་,43,1.371173469387755
ལ་,41,1.3073979591836735
རྩ་,36,1.1479591836734695
རྣམས་,33,1.0522959183673468
ནི་,32,1.0204081632653061
ལ,31,0.9885204081632654
ལུས་,27,0.8609693877551019
ནས་,26,0.8290816326530612
བཞི་,23,0.7334183673469388
བཞུགས་,23,0.7334183673469388
ན་,21,0.6696428571428571
རང་བཞིན་,20,0.6377551020408163
དེ་,20,0.6377551020408163
གསང་བ་,18,0.5739795918367347
དེ,18,0.5739795918367347
ཡིན་,18,0.5739795918367347
གྱི་,18,0.5739795918367347
ནད་,18,0.5739795918367347
ཡན་ལག་,17,0.5420918367346939
མི་,17,0.5420918367346939
ཞེས་,17,0.5420918367346939
ཅིང་,17,0.5420918367346939
བདུད་རྩི་,16,0.5102040816326531
སྙིང་པོ་,16,0.5102040816326531
བརྒྱད་པ་,16,0.5102040816326531
མན་ངག་,16,0.5102040816326531
ཅེས་བྱ་བ་,16,0.5102040816326531
སོ་,16,0.5102040816326531
ཞིང་,15,0.47831632653061223
དབང་པོ་,15,0.47831632653061223
གནས་,15,0.47831632653061223
རྒྱུ་,15,0.47831632653061223
གནས་པ་,15,0.47831632653061223
བྱེད་པ,14,0.4464285714285714
བར་,14,0.4464285714285714
ལ་སོགས་པ,13,0.4145408163265306
ནོ,13,0.4145408163265306
ཡུལ་,13,0.4145408163265306
བྱ་བ་,12,0.3826530612244898
དེ་ལས་,12,0.3826530612244898
ཀུན་,12,0.3826530612244898
མེད་,11,0.350765306122449
བཞི,11,0.350765306122449
གཞན་,11,0.350765306122449
ཀྱང་,11,0.350765306122449
སྟེ,11,0.350765306122449
ལྔ་,11,0.350765306122449
སོ,10,0.31887755102040816
གཅིག་,10,0.31887755102040816
སོགས་,10,0.31887755102040816
ནང་,9,0.2869897959183674
གསུམ་,9,0.2869897959183674
སྟེ་,9,0.2869897959183674
བྱེད་པ་,9,0.2869897959183674
བརྟེན་,9,0.2869897959183674
ཆགས་,9,0.2869897959183674
གནས་པ,8,0.25510204081632654
མིག་,8,0.25510204081632654
ཁྱད་པར་,8,0.25510204081632654
སྐྱེད་པ,8,0.25510204081632654
རྣམ་པ་,8,0.25510204081632654
ཞིང༌,8,0.25510204081632654
བྱ་,8,0.25510204081632654
གྱུར་པ,8,0.25510204081632654
གྱེན་,8,0.25510204081632654
ཤིང་,8,0.25510204081632654
སྲིད་,8,0.25510204081632654
གསོ་བ་,7,0.2232142857142857
རིག་པ,7,0.2232142857142857
བསྟན་བཅོས་,7,0.2232142857142857
སྨན་བླ,7,0.2232142857142857
དགོངས་,7,0.2232142857142857
རྒྱན་,7,0.2232142857142857
གསལ་བྱེད་,7,0.2232142857142857
བཻདུརྱ་,7,0.2232142857142857
སྔོན་པོ,7,0.2232142857142857
མལླིཀ་,7,0.2232142857142857
འབྱུང་བ་,7,0.2232142857142857
ཏུ་,7,0.2232142857142857
ཏེ་,7,0.2232142857142857
མངལ་,7,0.2232142857142857
རང་,7,0.2232142857142857
ལྟ་བུ་,7,0.2232142857142857
བྱེད་,7,0.2232142857142857
བད་ཀན་,7,0.2232142857142857
རང་རང་,7,0.2232142857142857
སྲོག་,7,0.2232142857142857
ཐུར་,7,0.2232142857142857
རྒྱུ,7,0.2232142857142857
འམ་,7,0.2232142857142857
ཐམས་ཅད་,7,0.2232142857142857
ལྟེ་བ་,7,0.2232142857142857
ཚ་གྲང་,7,0.2232142857142857
ཞེས་པ,7,0.2232142857142857
རྟེན་,7,0.2232142857142857
རྩ་ཕྲན་,7,0.2232142857142857
བརྒྱ,7,0.2232142857142857
ས,6,0.1913265306122449
ཡོད་,6,0.1913265306122449
ཡོན་ཏན་,6,0.1913265306122449
ཆ་ཤས་,6,0.1913265306122449
དོ,6,0.1913265306122449
ཁྲག་,6,0.1913265306122449
དབུགས་,6,0.1913265306122449
མཁྲིས་པ་,6,0.1913265306122449
བཅས་པ་,6,0.1913265306122449
ཁྱབ་པ,6,0.1913265306122449
གནས,6,0.1913265306122449
གཙོ་བོ,6,0.1913265306122449
ཆགས་པ,6,0.1913265306122449
ཀྱིས་,6,0.1913265306122449
ཡི་,6,0.1913265306122449
ཕྱིར་,6,0.1913265306122449
བདུན་,6,0.1913265306122449
ཕྲག་,6,0.1913265306122449
འདབ་,6,0.1913265306122449
མེ་,5,0.15943877551020408
ཚེ་,5,0.15943877551020408
འདི་ཉིད་,5,0.15943877551020408
ལ་སོགས་པ་,5,0.15943877551020408
ཆེ,5,0.15943877551020408
གཟུགས་,5,0.15943877551020408
རྣམ་པ,5,0.15943877551020408
འབྱུང་,5,0.15943877551020408
ཉེས་པ་,5,0.15943877551020408
མ་,5,0.15943877551020408
རང་སོར་,5,0.15943877551020408
གནོད་,5,0.15943877551020408
འཛིན་,5,0.15943877551020408
ལྔ,5,0.15943877551020408
ཤུགས་,5,0.15943877551020408
དང་པོ་,5,0.15943877551020408
སུ་,5,0.15943877551020408
དོན་,5,0.15943877551020408
བཅས་,5,0.15943877551020408
བྱེད་ལས་,5,0.15943877551020408
ལྟ་བུ,5,0.15943877551020408
ལྟེ་བ,5,0.15943877551020408
ཀླད་པ་,5,0.15943877551020408
ཁམས་,5,0.15943877551020408
གོར་,4,0.12755102040816327
